Generation	Canonical Code
G4	278b5d642bb6cd47
G4	278fcd476848eb43
G4	2795b0e455275936
G4	27979f22665b0e66
G4	2797be37d232411c
G4	279ede3147231b6f
G4	27a0a6da1c902e7d
G4	27a4e48de1d4e4b7
G4	27a4fdca73c0ee19
G4	27a660c477f9c9ba
G4	27a6a52505f362f1
G4	27a6f0ba8c1fd2be
G4	27a8f3d290dc8872
G4	27a9935e9c820b11
G4	27aac5152affb02a
G4	27abacdfafe47b7f
G4	27ac1b03260d793a
G4	27af14a9d2ce6540
G4	27b8a7645f4e5706
G4	27bc3dee1ddb164f
G4	27bd1209c6ec6baa
G4	27bff0a2938736c8
G4	27c1c3d03fff97c2
G4	27c63e43822ca9b9
G4	27ccebf1b6c424d2
G4	27d022faec6b64d8
G4	27d989ee6dc812ca
G4	27db8fe72d65554c
G4	27dc53f6e8b7dcf2
G4	27e7a53af252ee39
G4	27eb52785d0c678e
G4	27edb42493fbf8dd
G4	27eeeb2d1c6901eb
G4	27f46eafbd700f07
G4	27f98273c2a1ca80
G4	27f9e59d7b5b62bf
G4	27fc6ec22b6a5d86
G4	27fd94d49a28f338
G4	280167f25c3c15c
G4	28022e1b6f81314c
G4	2805533451f1e651
G4	28069c37bc3315c6
G4	280730f2118de5e1
G4	28080e8ba5aae0fa
G4	280813ab515fd592
G4	280b944ba421ecab
G4	28119e016776cb39
G4	2812250c3cfc0213
G4	281288cd6ca6e84a
G4	281769f1cc440c9c
G4	2820b010113ba9a4
G4	282374b79e028888
G4	28257392ce3f8f28
G4	282895e396d611b3
G4	282a37380874965a
G4	282f7de9adfd5433
G4	283131d2e4c42e90
G4	28327832374d03e4
G4	283310ebbdeb3977
G4	28350e83cd716145
G4	28387d2216c6e7fd
G4	283913f73289e76d
G4	2840a12b50c0efdc
G4	284229a33dbbfc19
G4	28423d71d2906343
G4	2847f01e3d89e5e6
G4	284b0e63d5fabede
G4	285348cb742d4f23
G4	2855234ff455d891
G4	28556a647dec8f2c
G4	285f4f121d0e4c73
G4	2860617eea5f302f
G4	28650662009d2a1a
G4	2865e891f725d31f
G4	286835298b212701
G4	2869d4314df15151
G4	286bbe519f70cd70
G4	286ef4de880c13d
G4	287304c7524d8e3c
G4	2874832daabb2c50
G4	2875c5a411b65c9
G4	2877d9f7b06778e4
G4	287858834a560585
G4	2878e439c9ba3c03
G4	287e5bda1e3f0287
G4	2880e7ce2807a5a8
G4	2883a41ea373c1e7
G4	28841abaf44b1431
G4	2885e16e4863f1d6
G4	288990f19df8877f
G4	288a189da02f9070
G4	288a2146e34dd4ff
G4	288b71362f3fe48d
G4	288b849f49c4be95
G4	288bf52f7ac6efc7
G4	288c1bcfc15c81a5
G4	288f97aee629a56f
G4	28912cafc2ce0dd6
G4	2892809a0fb32923
G4	2897b8d3c7d6b896
G4	28992e67248c49e5
G4	289aa3bf672f5f53
G4	289b8e3615caa98c
G4	289be33a965e3c4
G4	289cd15ff69e884c
G4	28a07a2659e083d7
G4	28a3f8e40d51579e
G4	28a9a3e0c981a1b
G4	28aa5d2cbaa690d1
G4	28afa6f6fa2be1e7
G4	28b038709d6e9385
G4	28b050adfeaee3de
G4	28b16f48df091c60
G4	28b254ebbde09211
G4	28b5f4a4ea1358c2
G4	28b88ab395488c26
G4	28ba309bf704be36
G4	28bd9d8194cc458e
G4	28bfa00569b19a12
G4	28c12eec6effa51e
G4	28c4314941fa586f
G4	28c6998bdd111343
G4	28ca3712189d08cc
G4	28ca6291486b5b6d
G4	28cad068dbdcdbd0
G4	28cb0733db04d9d0
G4	28cc77d01f5b9b07
G4	28ce2d5bbd92f49
G4	28cf448da0d89cc
G4	28d3908310041a39
G4	28d39ed8904abf03
G4	28d7284cfd531967
G4	28d79f1b6056a74f
G4	28d85e5aeb2873ad
G4	28dc52e64dfb441e
G4	28dc6c5eb4603e3f
G4	28dd2af2a9776313
G4	28df41ad9ba4c386
G4	28dff5a0ee9f2243
G4	28e234fad938f4ac
G4	28e36197c051bafb
G4	28e7c759f55902b
G4	28ed673c79152a43
G4	28f0c61862de58b8
G4	28f6929c381e65ed
G4	28f7286da9ed542d
G4	28f7da94578923e2
G4	28ff52a410a86604
G4	2902c0bf50b0827a
G4	29070584f7759387
G4	2907148972d5088e
G4	2907e050af9d8802
G4	290bb5428dec4cbb
G4	290bd25f636f9c61
G4	29110db61ac4bef5
G4	2917b15679ab99cf
G4	291893cd89b58008
G4	2918a8c1ab959e08
G4	2919b9fbde7a6738
G4	291bd09a53db2ed2
G4	2921abba09b6f2e1
G4	292364f28d53c473
G4	29267b08874aeba8
G4	2927797691834907
G4	29299aef11bf056
G4	292b9818b665eb4f
G4	292c2a6fe522c175
G4	29309cf05a951a82
G4	29315222e9d6db74
G4	293424b065f3e695
G4	29350e60b66e01d2
G4	2937736a0a4b653c
G4	2937a05ce22fb273
G4	2937bf561c966c76
G4	293ac0f80a4a801
G4	293f7d6f3b4fe6bf
G4	29416299337529a2
G4	2947ffcb5cf67b62
G4	2948a2d65df68d6b
G4	294b6c74fdbe3ec8
G4	294e905b05e96b8b
G4	2953a3becb32512d
G4	295744b1f8ff1753
G4	295b5da6965be07b
G4	29600b4f77e85932
G4	296018e769c6c767
G4	2961947fdcc345bb
G4	29646a749fa780ed
G4	2968107ca7543937
G4	296986d4e8773430
G4	2969f04060c45672
G4	2971d09fdf57063a
G4	297338b1b84aa71c
G4	2973a5a958b0f9c
G4	297937dca3fec7b3
G4	297ce0eb49c8aef8
G4	297e6a6547a572e0
G4	29808ad12ebaceec
G4	29866f4f95e1e5fe
G4	298907868a4cb4ce
G4	298b1fd9c77fc43d
G4	298bb76a21f636d7
G4	298fc1482374a471
G4	29922f4ac46f7210
G4	2995093e4254b5bc
G4	2995171fbab050d4
G4	2997ba3bc11939c0
G4	2998602c90d06a6f
G4	299fad79489871f5
G4	29a6f2a008aeff72
G4	29a8aad0843e5a8d
G4	29af14e7a636f305
G4	29b4a20ee0316405
G4	29b6f9c2e7612c82
G4	29be159593004349
G4	29bf70b260aa3ef9
G4	29c0e296f9d0869c
G4	29c51835880ce54c
G4	29c671bfc7554185
G4	29d1a319be74f3be
G4	29d5249134a9c62c
G4	29d67cf2b51524d5
G4	29d79b5943c39669
G4	29d79e39b35c393e
G4	29e0895234fbbc5c
G4	29e2ff4524c6f71c
G4	29e7bb5e8f743e83
G4	29eaf695f0254e85
G4	29f08046955e9974
G4	29f1608a16a7b743
G4	29f1f39018c1b462
G4	29f828ee526ff32f
G4	29fa0d3689f51fd1
G4	29fafde2e63495cc
G4	29fb02f8d3edf8a6
G4	2a03d6f98339b139
G4	2a105437658cc92b
G4	2a108faaa106d9e2
G4	2a15e37b49ed9c77
G4	2a1ac3bf4bb10199
G4	2a1b91f7bce89f01
G4	2a20a64547f33915
G4	2a2467ec93206f16
G4	2a28bcd5970c5d61
G4	2a29092e472c5365
G4	2a2f4884facdea8b
G4	2a2f7dcb199baf9d
G4	2a30e7dc49be98ca
G4	2a3302f99463bcd2
G4	2a33a1ab1c2d3592
G4	2a36e19249fdaca7
G4	2a37e9d6254e9b8c
G4	2a3e0395d0294eb5
G4	2a410acdd671400b
G4	2a444e95df8bbd87
G4	2a46009fc23e34fb
G4	2a47c1f72301fbe
G4	2a4ad2f2793aaffa
G4	2a4d2af7b8e93ddc
G4	2a4deec7529b99a8
G4	2a5136af128a0fc
G4	2a521f0ee242e04e
G4	2a532a2e50ca8075
G4	2a59311b5e04e1e3
G4	2a59ef5bc66ed9d
G4	2a5d8013b0695dad
G4	2a5f24f397b12251
G4	2a61555fb547a651
G4	2a63bcae9d0fa574
G4	2a64eceaaeb2d2c9
G4	2a6522f8a52ff0b3
G4	2a6536db74eaf05b
G4	2a6621bab97fd94
G4	2a690a73831a42ac
G4	2a6937003b84bad0
G4	2a6f4a054c0aa2e9
G4	2a7385ab593cad6d
G4	2a73a1e23795c2be
G4	2a74bc2a468ef08d
G4	2a78fd0bae18e219
G4	2a79c8cc407282c
G4	2a79ec4810ae802
G4	2a7b09899faf3122
G4	2a7ee29309bd5ae
G4	2a817f837fa83ca9
G4	2a8340c19fcb9e92
G4	2a83a697cd538363
G4	2a89b84661e1a051
G4	2a8b87a7e0f21752
G4	2a9059c5e4ca77aa
G4	2a94500942347314
G4	2a96e068e4f9e5df
G4	2a98d23aac1427ec
G4	2a998eac497b26b7
G4	2a9ba4dd0ec394d8
G4	2a9c4ddb3e140812
G4	2a9f8004cc7be11a
G4	2aa0bebb5499dc75
G4	2aa2dc8f064b9196
G4	2aa41c8d6d3e6f3a
G4	2aa7e060dce16b7a
G4	2aa950156bbcfa40
G4	2aa97d795c374531
G4	2ab31f8a37a03dbe
G4	2ab41a8e56810f33
G4	2ab46143d685b370
G4	2ab8952f662d0a66
G4	2aba62ede16ea5d5
G4	2abe58587022d650
G4	2abf6742e02076a5
G4	2ac037ae9b6849f1
G4	2acadb7a70a13bed
G4	2acd3b0607772b59
G4	2acf264ce207e2cf
G4	2adb32ea72f1eb41
G4	2adc021e47337519
G4	2ae1cac47115b233
G4	2ae43abfd6237e21
G4	2ae735700c58bf97
G4	2ae8d443651fd844
G4	2aec457acbfa2cbe
G4	2aeebd3d27091f67
G4	2af2b78895ba6443
G4	2af3cff122eb63a1
G4	2af679e282d250e
G4	2afb003525c15894
G4	2afe0c94c8f2a52a
G4	2b002977747a4095
G4	2b00804867793ac7
G4	2b04eabc717fa09d
G4	2b09a9c62020ef45
G4	2b0c1ac5cde7e30a
G4	2b0c6714d33e35a3
G4	2b100beac98028e
G4	2b1317da3b2ed600
G4	2b197707ed313351
G4	2b1c89286ec9e02e
G4	2b1e69c33632f59e
G4	2b20987a9f5de595
G4	2b230243c8879b36
G4	2b24984ac3333fbd
G4	2b2850d8e79e1940
G4	2b285f4314cfef01
G4	2b2876bafceef9ce
G4	2b2a096578c69578
G4	2b2b807fb7536f64
G4	2b2b8334f9000395
G4	2b2c629bc8d92073
G4	2b2ce168bb01ddd2
G4	2b3375343d068103
G4	2b340e2d6bc65202
G4	2b34ba94adf53239
G4	2b35fccc08fb8fa4
G4	2b422db419a7f1bf
G4	2b46cfa691250142
G4	2b47abbee2ca6aac
G4	2b49ba55532db33f
G4	2b4c1a0cd3ff8e0a
G4	2b4fcf2a3405ad34
G4	2b51abcff06a3fa5
G4	2b533dcc51363e59
G4	2b55fb6a80faa75c
G4	2b563fe19f0e2b61
G4	2b5759ba4b585eb3
G4	2b57ee8e5742876e
G4	2b5bc657ecca4c5c
G4	2b5cf91050638659
G4	2b62b5c89c016766
G4	2b65f03212a4993f
G4	2b696ccbe3ad10bb
G4	2b69809536f5d1fe
G4	2b6cea17c1ab42e4
G4	2b728cef05582ca1
G4	2b7729707666587c
G4	2b7b699c4b90358d
G4	2b7dfc066a4f3c87
G4	2b8208189f03375c
G4	2b84dc0ece954868
G4	2b8ac8a32e14cf1c
G4	2b8b5ab83e4e5aa8
G4	2b933419fd192db
G4	2b9b83cdba5e98d4
G4	2b9cc6c9682cbaa1
G4	2b9d9b814a040f43
G4	2b9f321510d3848e
G4	2ba3d48d8270e42b
G4	2ba4f2d19a401af5
G4	2ba613c6e7e3e0e5
G4	2ba9804c5b7eb554
G4	2ba9fa700e422fdb
G4	2bab8763b8721f6b
G4	2bb1ba9c48994e7a
G4	2bb35d2114ed989b
G4	2bb37898500010ed
G4	2bb54456439a0e0b
G4	2bb96567697c05db
G4	2bc288f3bb189fd3
G4	2bc9e431b1ce1065
G4	2bd1924535992bf6
G4	2bd1dd182a051e1a
G4	2bd26bde06cc5cd5
G4	2bd364561f8c1e02
G4	2bd40a96c557a6ac
G4	2bd5c114bd091019
G4	2bd8c74c57fc99e0
G4	2bdcf3580032e394
G4	2be33650d8ec3f71
G4	2be3e31cc6a468fc
G4	2be978d76ad155a7
G4	2be9f3c23d8f6424
G4	2bebb340c734b13b
G4	2bef8afcc4a1e698
G4	2bf0c4261a1a7fba
G4	2bf2b4365bde6167
G4	2bf3de6136231a16
G4	2bf49b271feb906a
G4	2bf5e20922845dcb
G4	2bf774afdf33fb4e
G4	2c0bebe51affd97a
G4	2c0d9f1cb027524f
G4	2c0dbe013576574e
G4	2c105939cdffb8bf
G4	2c11b549f16c0938
G4	2c1418b74036c01d
G4	2c158c2809b070a4
G4	2c183d3b5ba72f09
G4	2c1a5fc648ca25bd
G4	2c1d38030ef974e8
G4	2c1dbb311e5bd24b
G4	2c1fc5b9bb78800e
G4	2c20a0b08c0fb038
G4	2c26e93a09785774
G4	2c297bfe2a424754
G4	2c2d78f83dc636cf
G4	2c2f3d6917b8176f
G4	2c2fe34212be6e67
G4	2c30ead88d0d1029
G4	2c33bf5a956e6d86
G4	2c33d0b7b6cab2ab
G4	2c375bddfe5b755
G4	2c3a2e1b3b77a461
G4	2c3a72b70f418261
G4	2c3a99d85078cc05
G4	2c3e6b3af2d355a5
G4	2c4a3f3f2b95888
G4	2c4e08e817b5c92f
G4	2c4e111be0cac6b
G4	2c5024a97732b3b3
G4	2c54877b7f9fc95a
G4	2c55594a1263de4
G4	2c57e0d09ee26f51
G4	2c58010e1b71a7ca
G4	2c58236c475d6c5c
G4	2c617baef64e065b
G4	2c6252b0506a7b84
G4	2c6837833959ef74
G4	2c702eb57ab80a78
G4	2c72a471ff7e050b
G4	2c74ca07ff0d5542
G4	2c77981932259075
G4	2c7912355d768540
G4	2c822ef452d240ff
G4	2c825e31d40e5702
G4	2c87b40df349e992
G4	2c8ada600f6898b4
G4	2c8c93fd98c15d38
G4	2c9110b133814443
G4	2c937972c427a7f6
G4	2c950a16da27dd79
G4	2c97b7f47b901b72
G4	2c9ada01f271261a
G4	2c9b1e42d36e77f9
G4	2c9c2d6f8af92ec8
G4	2ca125f8bbe8f670
G4	2ca1897e2db521ff
G4	2ca3a49d7dc69100
G4	2ca9da740b195778
G4	2caa22691811dd0a
G4	2cad4d1ac8eca8ef
G4	2cae52d774843ebd
G4	2cae65bb2262b5cc
G4	2cb04d13fdb3ac8f
G4	2cb27a5fea5d3c48
G4	2cb310aaa6e2da8c
G4	2cb3b9923c7f8c22
G4	2cb3c0aa651db304
G4	2cb6d14f0472e03f
G4	2cb72a7065211a90
G4	2cba0cf91076c96
G4	2cbfffa1dfaea42
G4	2cc09e221ed3b545
G4	2cc333f3b90c2a26
G4	2cc505e40ed5a250
G4	2cc5f33b4e56161e
G4	2ccc87529c8e359e
G4	2cce1ac2fa91d5e8
G4	2cd12ba68e80261
G4	2cd5493b5e17f026
G4	2cd6e6ecd2173243
G4	2cd6f9acef66967a
G4	2cd8c5bedbc65b3e
G4	2cd9b5f8937aa6bf
G4	2cdd393e8e7c367f
G4	2cdf624b3d769e06
G4	2ce1d155908ac429
G4	2ce2b7b5b82fca93
G4	2ce63c2166cdbf5b
G4	2ce959c81f8c6eb2
G4	2cecfed58ec1536e
G4	2ced0b67df8f2bff
G4	2cee6b957c450f73
G4	2cef5a956ba06665
G4	2cf2f251a7d7104f
G4	2cf42d57bdeb5bb5
G4	2cf43970a674e61f
G4	2cf6a8b4b23e5971
G4	2cfd53087c249d5c
G4	2d00dbfb37913460
G4	2d03c5ddc6157568
G4	2d048c38499f9172
G4	2d049e87dc7098c3
G4	2d0527b3093c539f
G4	2d0811d20a2d8267
G4	2d0bb8c0e0d1b29
G4	2d0d04fe2b5bb3cb
G4	2d0de25d9a358c2a
G4	2d145ed1edf06b06
G4	2d16f5c23a87c3c4
G4	2d17c0f974b3792c
G4	2d1b43f1443ced4a
G4	2d1d3df48cfcd6d3
G4	2d1d9c923735fca3
G4	2d246feacd514423
G4	2d254d22ee900d23
G4	2d261f4b92cd284c
G4	2d27ee58d9fefaf5
G4	2d2bcf45ed8bac4
G4	2d2bf7feffa5cc71
G4	2d2de36c84ccd364
G4	2d2f5e0458dd581e
G4	2d326ab6bc7e1e6c
G4	2d3973f3402ebe08
G4	2d3bebad61094bab
G4	2d43ae05dfb8f1aa
G4	2d4a085449d211e7
G4	2d4bdd0711779c22
G4	2d4e964ff1ecb46d
G4	2d4f9a7e88a9a1f2
G4	2d51b04fbb92e5e9
G4	2d54f3adf38f42d5
G4	2d593215c57ced45
G4	2d595e656bf8339e
G4	2d5d212e1a6c0cfb
G4	2d61730135008222
G4	2d68535ccbc6354e
G4	2d6ae0267818a7c5
G4	2d6b952d01897894
G4	2d6baaf235076475
G4	2d6c3a306a8df47d
G4	2d6d82b1f889b607
G4	2d7156ed40badc94
G4	2d71ff7ab95a0e18
G4	2d73344223a0c1cb
G4	2d7458102d8e6e1f
G4	2d7624a747bf40b9
G4	2d793f8515581fc9
G4	2d7a1cdd8af4121b
G4	2d7d5982cd933292
G4	2d7f42256a0e76c3
G4	2d806ce028428e2
G4	2d81975b91d8b37a
G4	2d850f2c13363499
G4	2d85e6aea7574655
G4	2d8a89cc55cf1672
G4	2d90eb8ba2031bf4
G4	2d9231b37b3786f3
G4	2d9498674b9626b5
G4	2d968171b953069f
G4	2d9b3e314b77efeb
G4	2d9b6237ef27c6c9
G4	2d9d80fd6a2ee916
G4	2d9e1b1208ced24a
G4	2d9f2f872567c301
G4	2da140c9ca441e03
G4	2da26b1ae721fc2b
G4	2da2a91d88c1cd4a
G4	2da546dc46b9da17
G4	2da88d97b28d3b08
G4	2dad744f94182cf
G4	2db16d8f0f28ac8d
G4	2db5c51749d3c5fc
G4	2db6674ab6effaeb
G4	2dba06af7c443714
G4	2dbb1974dc9b4d2
G4	2dc00224ef9ae60c
G4	2dc0857f96008875
G4	2dc6b4773df12f96
G4	2dcaa77b6cfbc643
G4	2dd0840c0df32225
G4	2dd18de45cb590fa
G4	2dd26e594ad9ac80
G4	2dd367381ccbb8b8
G4	2dd7a0cdcc3a2c77
G4	2dd854a0b9d5086e
G4	2dda6868d7c82255
G4	2dda8432a2573621
G4	2ddd558f4d234c5a
G4	2de291153dc29791
G4	2de47db99ab8c067
G4	2de56c29611abe64
G4	2de5a7347b7ac0
G4	2de6545112fb76c5
G4	2de890e0b5fb0de3
G4	2de892b740f416cc
G4	2de8c12123fb6f64
G4	2de951fc73304be5
G4	2deb23559eaa478a
G4	2deca06f49c2ef53
G4	2df0ca4eda03d599
G4	2df3aedcdd7834c6
G4	2df4248b6f667ae
G4	2df4a4137036ee34
G4	2df61ed594147ef2
G4	2df6b3fb9d5082e0
G4	2df86d13feb541e5
G4	2df9b86f24dcf09c
G4	2e05b4eb99e48461
G4	2e09c12377d3d54a
G4	2e0a5900bea3271f
G4	2e0ab3b1f127e652
G4	2e0ac66f63212d8d
G4	2e0f9c3bc27c75f6
G4	2e120959dcc07a82
G4	2e1379627e567f67
G4	2e1742fa6c8804cf
G4	2e19cd53a9aa944a
G4	2e1a0feaee9f13ba
G4	2e1cab9673a771eb
G4	2e1dbb7cacba534f
G4	2e1f20a2f75dcf07
G4	2e1fe497a30d8ae4
G4	2e2179efda9d2e85
G4	2e24a4cd3c5621b
G4	2e25ef395e7a6696
G4	2e26cd1db29dfd2f
G4	2e28cadb1eb97a0b
G4	2e29910d61d9609
G4	2e2c2dc4305be1be
G4	2e305c25adf23304
G4	2e375ef4004e7d17
G4	2e3af219bcdc36b7
G4	2e3b9517c57d508d
G4	2e3c2e9bbfcdb4f0
G4	2e3ea93174e98761
G4	2e4265261eb23816
G4	2e44c328e88fe4c7
G4	2e4bb401431be79d
G4	2e4c460b16280b18
G4	2e4f44ef1cbc66a
G4	2e5083a467bf7449
G4	2e50abe76f6387d
G4	2e51b6c38a767dac
G4	2e53d32f4c81e920
G4	2e54e611c03f8e5b
G4	2e557aa82e6d695d
G4	2e580d03dfc97c0
G4	2e5b7547ecf22d65
G4	2e5da83f59a74c1b
G4	2e5fc2b731698dd
G4	2e620c6fe491f1d6
G4	2e66a33b2dc8c602
G4	2e67f5bf0a67f447
G4	2e6b29573c778a36
G4	2e6ebcbbc155914d
G4	2e75d9a9ca041508
G4	2e7763d549472c1
G4	2e778fdd0cb13b53
G4	2e78b5995acdb68e
G4	2e7996c53781af14
G4	2e7a4173295f57f4
G4	2e7dcb36aec8ff32
G4	2e7f28766da8a896
G4	2e821a914aeca0c9
G4	2e82503f6228ffc8
G4	2e83b7608d7a4cb2
G4	2e840ea4c4464937
G4	2e85ea5f5b48b429
G4	2e9114188c103aa9
G4	2e932ab95bcea7c8
G4	2e9b02c0fdb0a774
G4	2e9d89efa619c5ab
G4	2ea04fc4c67548e
G4	2ea32960c0b0dd3a
G4	2ea68412840c2c71
G4	2ea737721475f084
G4	2ea78f3138503981
G4	2ea7d450d985b778
G4	2ea8503578813e9b
G4	2eaa23d5447002e3
G4	2eaf63b7b02662f4
G4	2eb6988ce5d00bfd
G4	2eb978c0cacd3c72
G4	2ebff3a55010faa3
G4	2ec957df98998074
G4	2ec989a54f901645
G4	2ecab87417a26922
G4	2ecb156cd9888d72
G4	2ecc3b8bec65acb0
G4	2ecd60563553e3ca
G4	2ece4db9000f4021
G4	2ed2f97d2e45be4f
G4	2ed8b1c869ad9b55
G4	2ed980fdb7325ac3
G4	2edb10a371565475
G4	2edc88a48b09bb8a
G4	2ee3fe5cd9f32c90
G4	2ee87b3cc997152c
G4	2eea9aba1cde97a8
G4	2eec1e31489f26bf
G4	2eec463a829428b9
G4	2eed99c899e28e9f
G4	2ef1ecb533778940
G4	2ef229bcab4640b7
G4	2ef342b25a4c85b2
G4	2ef5870fd7fc0b0d
G4	2efcf30b006b7468
G4	2efd96137ddcd261
G4	2effffb17867d999
G4	2f022e7ced34d190
G4	2f03110bb8cf1942
G4	2f04fb6b3f8238e1
G4	2f05f7553c436d1
G4	2f0892040188b9a7
G4	2f0af527af0b8d13
G4	2f0c81ec8a27f9d5
G4	2f0d511ff918b027
G4	2f11c2ea8b93e7d
G4	2f12f7e88b065acf
G4	2f150e2ee2520d1c
G4	2f200d238e004cbf
G4	2f22204070ee8a38
G4	2f223d3ac914e4be
G4	2f2aae55bda9e32c
G4	2f2b676225ebd68a
G4	2f2c3b9142f3d960
G4	2f3140e7afa05478
G4	2f35970ef6d96264
G4	2f35fca2810b3cf8
G4	2f36715965920908
G4	2f3821b50449b6da
G4	2f385879b6275e94
G4	2f3de295f6a3c054
G4	2f3e2a181f8bc06
G4	2f3e4f15989e4d36
G4	2f4377f73d88e220
G4	2f45c2d51c493bce
G4	2f48d8be9280ce05
G4	2f4ab78da0c8bf3c
G4	2f4c74e20cd93856
G4	2f4d945bff550e48
G4	2f4db9ae9f2d3f6
G4	2f54a789b4d455a7
G4	2f5e8d9f0cc4b2ad
G4	2f5f2e1fcea81515
G4	2f5f35b5034d3722
G4	2f63192bb51f41dd
G4	2f64f0c6ec65342
G4	2f6644be2390bf20
G4	2f66487f96687a8c
G4	2f6a3dfcd2e396b9
G4	2f6b8bce2d2dcda9
G4	2f6ce9b7ed2ace15
G4	2f705c8ba85188b5
G4	2f7c58dac48156ba
G4	2f7c6d0d6b1e1307
G4	2f7c9d2eed0d78ed
G4	2f7d213dfb73988b
G4	2f7e98c4b3b22239
G4	2f7f878c162c6eb7
G4	2f7f9fb3a5a24392
G4	2f819f69d1581827
G4	2f82631cecc79e34
G4	2f827a8191b193d8
G4	2f844c96b82344f4
G4	2f8c950c21a3254b
G4	2f93f492ea4afa48
G4	2f966249d4997e7e
G4	2f9c9f77a99b1e8d
G4	2fa1e79a11edf526
G4	2fa24c9373518f63
G4	2fa34e51fa16b9dc
G4	2fa6183652a09242
G4	2fafaed561c4ce
G4	2fb430aaf99a437
G4	2fb55b06bec061d4
G4	2fb9eb4ea1993670
G4	2fbab01aebf5d985
G4	2fbb90938e48daea
G4	2fbc0322ae99d140
G4	2fbce3984a6999d3
G4	2fc837292746fbd6
G4	2fca5f4b3d598a47
G4	2fcc483bebb5610
G4	2fcf00f3ddc28859
G4	2fcfc3757edd06aa
G4	2fd3bc11d2f4866e
G4	2fd55f826b319260
G4	2fd6cfd881ab727b
G4	2fd9fa8d906829c6
G4	2fda47efbcadfa6e
G4	2fdc55a48bb8b7c5
G4	2fe01ece6340c6ef
G4	2fe189c9a09aac88
G4	2fe2c567514bfc70
G4	2fe48af11fdfbf22
G4	2fea1755f2c6459c
G4	2fea8a22a09c59d4
G4	2feab23e1a48af2d
G4	2fec6bb92d27c717
G4	2fee08e4fffd348d
G4	2feeb70e03c66761
G4	2ff00b97fb64ce8f
G4	2ff08d9cc45a5c53
G4	2ff12424a2b02ebb
G4	2ff3776a518bd7e3
G4	2ff4bd3ca00c510
G4	2ff589564fc8a146
G4	3000332e22c177d6
G4	3004ae9cf7700cac
G4	30086b69b895e894
G4	300e46e633943147
G4	301067d21ec54d38
G4	3015309195a5f270
G4	301712eca445b73d
G4	3017b09c8c9804df
G4	3021d4429b42ce62
G4	30240d4dcfbe411
G4	3024743ec3dda21c
G4	30258f1944b3f6d1
G4	302a606ef4c746fc
G4	302b17778d0dcd65
G4	302ba28ce29f680d
G4	302bf2e2a9c79764
G4	302ef9082f3e3785
G4	303162a0ba07c641
G4	30320af713387507
G4	303463782bd92cf0
G4	303e3a2aa689ef8a
G4	30400741dd763a00
G4	304008f48f0a40c2
G4	3040c56d7bfe2256
G4	3044f3db60411d8
G4	304639b8c7bf8eb0
G4	304939072c9e2f66
G4	304f952322ea295f
G4	305435097cc6a3ee
G4	30548634be1ce408
G4	3059af15a454800c
G4	305c5f1f95b33028
G4	306490df8e338d30
G4	30692e3d7f46f1f5
G4	306aba539e925d00
G4	306c4325ea23bf4e
G4	306fbaded9d97952
G4	30747297e937029a
G4	307773c50590fe98
G4	307b3518b9ddfb54
G4	307ba13bf925fdf3
G4	3081ef409bd16009
G4	3085bf891460c2af
G4	30897f6d29f3a862
G4	308c93b8f4453a84
G4	308e6fbe65071573
G4	3093778ce45e5b29
G4	3097b8a6bbd8c9c0
G4	309ed362d7ed3c4a
G4	30a620b40ad36df6
G4	30aadc083d734ef8
G4	30aadf67af930ba1
G4	30b10f4ffe07051f
G4	30b3db5100eddfc5
G4	30b541866b8e1078
G4	30b5840fef9c958e
G4	30b6b8d6b7ae94fb
G4	30ba48411b3d4e6c
G4	30bd0e83424d3ba2
G4	30bf64e9d74fbf46
G4	30c9acf75745c1cc
G4	30c9b8d22f2dbe8e
G4	30cc0f7d669932c1
G4	30cdd6bc52303bd6
G4	30d11d78103102a2
G4	30d4594f48140c0c
G4	30d5aa03de3dff31
G4	30da201886da94b6
G4	30dab087b7a0aae9
G4	30dbf74b60c0248f
G4	30dd06309875e30e
G4	30de0b1c33688ce4
G4	30e30be9d112d133
G4	30ea252f48733e8a
G4	30ec00a62ff574b0
G4	30eef5db501b42b1
G4	30f3c42a4e257185
G4	30f676225459c4fd
G4	30fe545ee9c79b64
G4	31028a73fa6e0c64
G4	3104e891db9ca3e8
G4	3104f857082017e
G4	3105c4b41e0ed7d8
G4	31062ca79ada25b4
G4	3109b65484fec566
G4	310a35194f964bbb
G4	310ac5584e66a34f
G4	310cbcf3be4efd19
G4	31123da34bf7e466
G4	31127d4de4c81672
G4	311764d15384496f
G4	3117a56ce407b17
G4	3119336a2a5ef053
G4	311a7258856e9e6f
G4	31210bd7af91bf79
G4	312392f1c4356d6e
G4	3125ca60bb6aa672
G4	31280ae670a08a3b
G4	31291c6e964c4f63
G4	312a64fcd8f322d7
G4	312d58c39cc2ee95
G4	31307247277b3525
G4	313937a8927ea394
G4	313b2d769488bd12
G4	313bec73879996a4
G4	313d249c9e909e78
G4	313dbab9d268fbdc
G4	313e2e970149deda
G4	3140eb295ec473b0
G4	314a07b9df2b7686
G4	314bce16b2ec4d1
G4	314cd43c33be740e
G4	314e8fcc41278d38
G4	3150a884e81e6ee7
G4	31545f09a9f23b65
G4	31547210fcdb405f
G4	3157536d72d85228
G4	315807968ead55b0
G4	315cdbe574109ab4
G4	315f2260dcd52209
G4	31693af43ffeac29
