Generation	Smiles	Inchi	Energy Change	Reaction IDs
G2	C(C(C(C=O)O)O)(C(C)O)=O	LLJOTQMGGPLNOO	[-45.4]	[['114_0', '26_0']]
G2	C(CC(C(C(CO)=O)O)O)=O	DPJVCISCLBZLDP	[-41.01]	[['116_0', '28_0']]
G2	C(CO)(C(C(C(CO)O)O)N)=O	WENKHRNUXJHGLX	[13.96]	[['118_0', '30_0']]
G2	C(CN)(C(CO)O)=O	WZDHWMRAASHPBX	[-6.970000000000001]	[['122_0', '5_0']]
G2	C(C(C(C(C(CO)O)O)O)N)=O	FZHXIRIBWMQPQF	[15.969999999999999]	[['124_0', '7_0']]
G2	C(C(C(CO)O)O)(C(CO)N)=O	GVVRLZJIZJWSMN	[13.96]	[['126_0', '7_0']]
G2	C(C(C(CO)O)O)(C(CN)N)=O	QXIZHCOANVTGFW	[-4.379999999999999]	[['128_0', '9_0']]
G2	C(CC(C(C(CO)O)=O)N)=O	QQXFGEUJKYXWND	[-25.050000000000004]	[['130_0', '16_0']]
G2	C(C(CN)=O)(CC(CO)O)=O	QXITZEVATLWTSU	[-61.36]	[['132_0', '18_0']]
G2	C(C(C(CC(CO)O)N)=O)=O	AKPTYEPQBXADSU	[-25.049999999999997]	[['134_0', '18_0']]
G2	C(C(CO)O)(CC(CN)=O)=O	NYUCQZKJTPTIPO	[-61.349999999999994]	[['136_0', '20_0']]
G2	C(C(CC(C(CO)=O)N)O)=O	KKYLFHXPUXAHIL	[-25.049999999999997]	[['138_0', '20_0']]
G2	C(CCO)(C(C(CN)=O)O)=O	TWFHIZFWGIYXLI	[-61.349999999999994]	[['140_0', '22_0']]
G2	C(C(C(C(CCO)N)=O)O)=O	CWMKSPUMOZECES	[-25.049999999999997]	[['142_0', '22_0']]
G2	C(CN)(C(CC(CO)=O)O)=O	FQEIXDZDGYVPNN	[-61.349999999999994]	[['144_0', '24_0']]
G2	C(C(CC(C(C=O)O)O)N)=O	VPDIKTZDHYWIDA	[-50.62]	[['146_0', '24_0']]
G2	C(C)(C(C(C(CN)=O)O)O)=O	SQOIZOFSPPKOGH	[-65.74]	[['148_0', '26_0']]
G2	C(C(C(C=O)O)O)(C(C)N)=O	OXDBNSYDHCFGAE	[-57.01]	[['150_0', '26_0']]
G2	C(CC(C(C(CN)=O)O)O)=O	RWAJAMVSHPQTTE	[-59.349999999999994]	[['152_0', '28_0']]
G2	C(CN)(C(C(C(CO)O)O)N)=O	YHSJBTWEGHPLNL	[-4.369999999999999]	[['154_0', '30_0']]
G2	C(C(C(CO)O)O)O	UNXHWFMMPAWVPI	[-3.9000000000000004]	[['158_0', '5_0']]
G2	C(CO)(CC(C(CO)O)O)=O	OXFWZSUJNURRMW	[-58.28]	[['160_0', '14_0']]
G2	C(C(C(CO)O)O)(CCO)=O	MSERTCQRMJDWLM	[-58.28]	[['162_0', '16_0']]
G2	C(C(CO)O)(CC(CO)O)=O	ZFKOVTBOKTVFNN	[-58.29]	[['164_0', '18_0']]
G2	C(C)(C(C(C(CO)O)O)O)=O	IXDZFGATLNCIOI	[-62.67]	[['169_0', '26_0']]
G2	C(CC(C(C(CO)O)O)O)=O	VRYALKFFQXWPIH	[-56.28]	[['171_0', '28_0']]
G2	C(C(C(C(CCO)O)O)O)=O	QITFYRWXWLBOON	[-56.28]	[['173_0', '28_0']]
G2	C(C(C(C(C(CO)O)N)O)O)O	UFVAKBOWVFHGBO	[-28.88]	[['175_0', '30_0']]
G2	C(C(C(CO)O)O)(O)=O	JPIJQSOTBSSVTP	[-3.9000000000000004]	[['179_0', '5_0']]
G2	C1(CC(C(C1(CO)O)O)O)=O	OOMLFVGHKQXLAI	[-132.6]	[['201_0', '20_0']]
G2	C(C1(C(C(CC1O)O)O)O)=O	KTMZJGYSSGDOQI	[-110.85]	[['203_0', '28_0']]
G2	C(CC(C(C(CO)O)N)=O)=O	LNCPBFQXTAGTEN	[-60.81]	[['210_0', '16_0']]
G2	C(C(C(CC(CO)O)=O)N)=O	AEIDOSPMECBBFD	[-36.49]	[['212_0', '18_0']]
G2	C(CC(C=O)O)(C(CO)N)=O	AHIYIUNMGXQPLE	[-52.62]	[['214_0', '20_0']]
G2	C(C(C(C=O)O)N)(CCO)=O	QWEHPYRKIXUATR	[-25.049999999999997]	[['216_0', '22_0']]
G2	C(C(C(C(C(C)=O)N)O)O)=O	IQUYTNXYQLFGFJ	[-29.439999999999998]	[['218_0', '26_0']]
G2	C(C(C(CC(CO)=O)N)O)=O	CCNHXUOYTNIIJI	[-52.62]	[['286_0', '30_0']]
G2	C(C(C(C(C(C)=O)O)N)O)=O	MEFFHISDEHXYIV	[-57.01]	[['288_0', '30_0']]
G2	C(CC(C(C(C=O)O)N)O)=O	XEBRCGAKPBATGG	[-50.62]	[['290_0', '30_0']]
G2	C1(CC(C(C(CO)O)O1)O)=O	WIKTYYPIOVPRBF	[-67.33]	[['292_0', '32_0']]
G2	C1(COC(C(CO)O)C1O)=O	QMKUJGYJIQIANY	[-53.14]	[['294_0', '32_0']]
G2	C1(C(O)OC(C(CO)O)C1)=O	CTMYXQCRPPOKCU	[-53.14]	[['296_0', '32_0']]
G2	C1(C(C(CO)O)OC(C1)O)=O	GONGZWHRWCYDTA	[-53.14]	[['298_0', '32_0']]
G2	C(C)(C1C(C(C(O1)O)O)O)=O	VTYZWSTWPSLGHX	[-46.85]	[['300_0', '32_0']]
G2	C(CC1C(C(C(O)O1)O)O)=O	FSEGFALCGGGEPO	[-40.46]	[['302_0', '32_0']]
G2	C1(CC(C(C(CO)O1)O)O)=O	DBXNZGWNBVNDSO	[-70.03]	[['304_0', '34_0']]
G2	C1(COC(CO)C(C1O)O)=O	OCLOLUFOLJIQDC	[-55.839999999999996]	[['306_0', '34_0']]
G2	C1(C(O)OC(CO)C(C1)O)=O	UHPMJDGOAZMIID	[-55.839999999999996]	[['308_0', '34_0']]
G2	C1(C(C(CO)OC(C1)O)O)=O	PVKLTCFYNBLGMN	[-55.839999999999996]	[['310_0', '34_0']]
G2	C1(C(C(O)OC(CO)C1)O)=O	IOFQXNNENHCUQL	[-55.839999999999996]	[['312_0', '34_0']]
G2	C1(C(CO)OC(C(C1)O)O)=O	NWAQREDMTHFVFF	[-55.839999999999996]	[['314_0', '34_0']]
G2	C1(CC(C(C(CO1)O)O)O)=O	HOHFQGCXQDHZJL	[-72.89]	[['316_0', '36_0']]
G2	C1(COCC(C(C1O)O)O)=O	DBLLDNNAYQFXMT	[-58.699999999999996]	[['318_0', '36_0']]
G2	C1(C(O)OCC(C(C1)O)O)=O	FDUCWCLOCIPWJT	[-58.699999999999996]	[['320_0', '36_0']]
G2	C1(C(C(COC(C1)O)O)O)=O	PATGLOACTPYBAI	[-58.699999999999996]	[['322_0', '36_0']]
G2	C1(C(C(O)OCC(C1)O)O)=O	KGUNYMYUWFWAAR	[-58.699999999999996]	[['324_0', '36_0']]
G2	C1(C(COC(C(C1)O)O)O)=O	YYOBYHDYKCPMFE	[-58.699999999999996]	[['326_0', '36_0']]
G2	C1(C(C(C(O)OCC1)O)O)=O	KRKZFVZQYDKETD	[-58.699999999999996]	[['328_0', '36_0']]
G2	C1(COC(C(C(C1)O)O)O)=O	QQYKOAFGQUCGEA	[-58.699999999999996]	[['330_0', '36_0']]
G2	C(C(C(CO)O)O)(N)=CC=O	NTSRIUHAOCAOQN	[12.280000000000001]	[['344_0', '30_0']]
G2	C(C(C(N)=CC(CO)O)O)=O	KGUHXLCVURNHSK	[12.280000000000001]	[['346_0', '30_0']]
G2	C(C(C(CO)N)O)=O	KXMAOQJMLAAVJY	[1.7599999999999998]	[['359_0', '5_0']]
G2	C(CO)(C(C(C(CO)O)N)O)=O	ISGLIVNHDPLUFG	[-13.61]	[['361_0', '7_0']]
G2	C(CN)(C(C(C(CO)O)N)O)=O	KTLZNQVCIYBNIW	[-31.95]	[['363_0', '9_0']]
G2	C(C(CC(C(CO)O)N)=O)=O	CFIPTNRUUCHLRU	[-52.62]	[['366_0', '14_0']]
G2	C(CC(C(C(CO)N)O)=O)=O	OGOOLELVTMLOGV	[-65.45]	[['368_0', '16_0']]
G2	C(C(C(CC(CO)N)=O)O)=O	CWKBVHWILPQTCU	[-109.58]	[['370_0', '18_0']]
G2	C(CC(C=O)N)(C(CO)O)=O	NFNWRWYCUZAEON	[-52.62]	[['372_0', '20_0']]
G2	C(CC(C=O)O)(C(CN)O)=O	FDTPCSIZIQTINL	[-59.349999999999994]	[['374_0', '20_0']]
G2	C(C(C(C(CCO)=O)O)N)=O	RBDNNFSBBBQPHT	[-25.049999999999997]	[['376_0', '22_0']]
G2	C(C(C(C=O)O)O)(CCN)=O	YFKHBAKJIYEAQE	[-59.349999999999994]	[['378_0', '22_0']]
G2	C(CC(C(C(C=O)O)O)N)=O	ZROWQRUORDMNAS	[-50.62]	[['383_0', '28_0']]
G2	C1C(C(C(O)O1)O)O	FMAORJIQYMIRHF	[11.77]	[['386_0', '5_0']]
G2	C(C1C(C(C(CN)(O)O1)O)O)O	BCFSSHCZTMDDSA	[-22.97]	[['390_0', '9_0']]
G2	C(C1(CC(C(CO)O1)O)O)=O	XCOLHFJYVWHMEU	[-34.559999999999995]	[['393_0', '14_0']]
G2	C(CC1(C(C(CO1)O)O)O)=O	OJFNRRYMUBSATR	[-43.790000000000006]	[['396_0', '16_0']]
G2	C(C(C1(CC(CO1)O)O)O)=O	XSOCZPWENAPSDW	[-34.72]	[['398_0', '18_0']]
G2	C(C1C(CC(CO)(O1)O)O)=O	DNFROWGDJNTHSQ	[-34.559999999999995]	[['400_0', '24_0']]
G2	C(C1C(C(C(C)(O1)O)O)O)=O	DUPMVEXRXRIHES	[-48.03]	[['402_0', '26_0']]
G2	C(C(C1C(CC(O)O1)O)O)=O	DLPYFNDTPUTRMF	[-31.38]	[['405_0', '28_0']]
G2	C(C(C1C(C(C(O)O1)O)N)O)O	KKEUNLQCVNSTTP	[-10.559999999999999]	[['408_0', '30_0']]
G2	C1C(C(C(C(CN)(O)O1)O)O)O	IXZISFNWUWKBOM	[-25.82]	[['412_0', '9_0']]
G2	C(C1(CC(C(CO1)O)O)O)=O	LBJWYRASHSNTEP	[-37.41]	[['415_0', '14_0']]
G2	C(C1C(C(CC(O1)O)O)O)=O	MRAMFUAQJIBLST	[-34.08]	[['420_0', '28_0']]
G2	C(C1C(C(C(C(O)O1)O)N)O)O	BQCCAEOLPYCBAE	[-13.26]	[['422_0', '30_0']]
G2	C1C(C(C(C(C(O)O1)O)N)O)O	PIXGAXWTOCUWQG	[-16.11]	[['430_0', '30_0']]
