Generation	Smiles	Inchi	Energy Change	Reaction IDs
G3	C(CO)(C(CO)C(C=O)O)=O	JWVOALOLIWYTMR	[-305.24999999999994, -305.24999999999994, -305.24999999999994, -201.89999999999998]	[['883_0', '1723_0', '2444_0', '284_0', '220_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['883_0', '1723_0', '2450_0', '284_0', '219_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['883_0', '1723_0', '3609_0', '284_0', '158_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['883_0', '1723_0', '938_0', '284_0', '1725_0', '77_0', '30_0', '284_0', '24_0', '30_0']]
G3	C(C(C(C=O)O)N)(C(CO)O)=O	AJMCRODHPLSBIB	[]	[]
G3	C(C(CO)O)(CCO)=O	IZYOBKKJVPRWAF	[-309.6499999999999, -206.3]	[['897_0', '3608_0', '1725_0', '158_0', '284_0', '44_0', '30_0', '78_0', '78_0', '26_0', '26_0'], ['897_0', '939_0', '1725_0', '1725_0', '77_0', '284_0', '284_0', '24_0', '30_0', '30_0']]
G3	C(C(CO)O)(CC(CO)(C)O)=O	KGMAGSYXWBEQJC	[-354.9799999999999, -251.63]	[['901_0', '3608_0', '77_0', '158_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['901_0', '939_0', '77_0', '1725_0', '77_0', '24_0', '284_0', '24_0', '30_0']]
G3	C(CO)(CC(C)(C(CO)O)O)=O	FGEPGGGVGFHWCN	[-354.9799999999999, -251.63]	[['903_0', '3608_0', '77_0', '158_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['903_0', '939_0', '77_0', '1725_0', '77_0', '24_0', '284_0', '24_0', '30_0']]
G3	C(C)(C(C(C)(C(CO)O)O)O)=O	MJEDKJVEWJDYHU	[-359.36999999999995, -256.02]	[['905_0', '3608_0', '77_0', '158_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['905_0', '939_0', '77_0', '1725_0', '77_0', '24_0', '284_0', '24_0', '30_0']]
G3	C(C(CO)O)(CC(C)O)=O	GFFKZVUFWOOERJ	[-345.2199999999999, -241.86999999999995]	[['907_0', '3608_0', '1734_0', '158_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['907_0', '939_0', '1734_0', '1725_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(C)(C(CO)O)O)=O	BUQSEVBRGIGBOC	[-340.5799999999999, -237.22999999999996]	[['909_0', '3608_0', '1734_0', '158_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['909_0', '939_0', '1734_0', '1725_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(C(CO)O)(CC(CN)O)=O	RYMHXKSOFRDMFW	[-373.31999999999994, -269.96999999999997]	[['911_0', '3608_0', '120_0', '158_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['911_0', '939_0', '120_0', '1725_0', '77_0', '78_0', '284_0', '24_0', '26_0', '30_0']]
G3	C(C(C(C)(C(CO)O)O)N)=O	PVZYWQDSXQSODU	[]	[]
G3	C(CO)(C(C(C)O)C(C=O)O)=O	AOWGVLKQEATEAM	[-237.47999999999996]	[['917_0', '885_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(C=O)O)(C(C(C)O)O)=O	VQYVRVGVXZZBBM	[-244.2]	[['919_0', '885_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	[-239.81]	[['921_0', '885_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(CO)(CC(C=O)O)O)=O	RJZUVQIHALYHDY	[-235.16999999999996]	[['923_0', '885_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CO)(C(CO)CO)=O	XZFDOIXMTIDWDO	[-302.91999999999996, -302.91999999999996, -302.91999999999996, -199.57]	[['936_0', '1725_0', '2444_0', '284_0', '220_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['936_0', '1725_0', '2450_0', '284_0', '219_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['936_0', '1725_0', '3609_0', '284_0', '158_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['936_0', '1725_0', '938_0', '284_0', '1725_0', '77_0', '30_0', '284_0', '24_0', '30_0']]
G3	C(C(CO)O)(C(CO)O)=O	WXYXERHRDKEISL	[-253.37]	[['945_0', '1725_0', '87_0', '284_0', '44_0', '30_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CO)O)(C(CO)N)=O	YHKGTFSEJPIKDQ	[]	[]
G3	C(C(C=CC(C(CO)O)=O)O)=O	PECKTJPRIPKDII	[-98.46]	[['1123_0', '1725_0', '340_0', '284_0', '24_0', '30_0']]
G3	C(C(C(CO)C(C)(CO)O)=O)=O	CXPPRUZKJNBMRP	[]	[]
G3	C(CC(C(CCO)=O)O)(CO)=O	YYPVNCVLLSLFEF	[-337.9699999999999]	[['1147_0', '219_0', '77_0', '44_0', '24_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CCO)(CC(CO)=O)O)=O	WMVYVSBRFRLARJ	[-333.31999999999994]	[['1149_0', '219_0', '77_0', '44_0', '24_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CCO)(C(C(C)=O)O)O)=O	OSRCTLXHJURJSV	[-337.7099999999999]	[['1152_0', '219_0', '77_0', '44_0', '24_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CO)C(CN)O)=O)=O	KAYFMIAIBMIIQD	[-349.31999999999994]	[['1160_0', '219_0', '120_0', '44_0', '78_0', '78_0', '78_0', '26_0', '26_0', '26_0']]
G3	C(C(CCO)(C(C=O)N)O)=O	ODILWJGXAOWKPR	[]	[]
G3	C(C(C(CO)(C)O)O)(CCO)=O	KBVUTNHBGBKSDZ	[-354.9799999999999, -354.9799999999999, -354.9799999999999, -251.63]	[['1169_0', '2444_0', '77_0', '220_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1169_0', '2450_0', '77_0', '219_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1169_0', '3609_0', '77_0', '158_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1169_0', '938_0', '77_0', '1725_0', '77_0', '24_0', '284_0', '24_0', '30_0']]
G3	C(CO)(C(CO)C(CO)(C)O)=O	OSJPDGKAMMTTGQ	[]	[]
G3	C(CO)(CC(CO)(CCO)O)=O	PLGOEWNSOOGISL	[-350.5899999999999, -350.5899999999999, -350.5899999999999, -247.24]	[['1173_0', '2444_0', '77_0', '220_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1173_0', '2450_0', '77_0', '219_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1173_0', '3609_0', '77_0', '158_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1173_0', '938_0', '77_0', '1725_0', '77_0', '24_0', '284_0', '24_0', '30_0']]
G3	C(C)(C(C(CO)(CCO)O)O)=O	YFVHWIATBOLLAX	[-354.9799999999999, -354.9799999999999, -354.9799999999999, -251.63]	[['1175_0', '2444_0', '77_0', '220_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1175_0', '2450_0', '77_0', '219_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1175_0', '3609_0', '77_0', '158_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1175_0', '938_0', '77_0', '1725_0', '77_0', '24_0', '284_0', '24_0', '30_0']]
G3	C(C(C(C)O)O)(CCO)=O	DKJDDXJJYXHLFR	[-345.2199999999999, -345.2199999999999, -345.2199999999999, -241.86999999999995]	[['1177_0', '2444_0', '1734_0', '220_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1177_0', '2450_0', '1734_0', '219_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1177_0', '3609_0', '1734_0', '158_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1177_0', '938_0', '1734_0', '1725_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CO)(C(CO)C(C)O)=O	UCBNXCDBZHMDGF	[-338.49999999999994, -338.49999999999994, -338.49999999999994, -235.14999999999998]	[['1179_0', '2444_0', '1734_0', '220_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1179_0', '2450_0', '1734_0', '219_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1179_0', '3609_0', '1734_0', '158_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1179_0', '938_0', '1734_0', '1725_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(CO)(CCO)O)=O	JCOSEBVXWDUOFU	[-336.18999999999994, -336.18999999999994, -336.18999999999994, -232.83999999999997]	[['1181_0', '2444_0', '1734_0', '220_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1181_0', '2450_0', '1734_0', '219_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1181_0', '3609_0', '1734_0', '158_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0'], ['1181_0', '938_0', '1734_0', '1725_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(C(C(CN)O)O)(CCO)=O	PYOXBEQQVCJAJJ	[-373.31999999999994, -373.31999999999994, -373.31999999999994, -269.96999999999997]	[['1183_0', '2444_0', '120_0', '220_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['1183_0', '2450_0', '120_0', '219_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['1183_0', '3609_0', '120_0', '158_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['1183_0', '938_0', '120_0', '1725_0', '77_0', '78_0', '284_0', '24_0', '26_0', '30_0']]
G3	C(CO)(C(CO)C(CN)O)=O	LTEAIUVIGMVYOD	[-366.59, -366.5899999999999, -366.5899999999999, -263.23999999999995]	[['1185_0', '2444_0', '120_0', '220_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['1185_0', '2450_0', '120_0', '219_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['1185_0', '3609_0', '120_0', '158_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0'], ['1185_0', '938_0', '120_0', '1725_0', '77_0', '78_0', '284_0', '24_0', '26_0', '30_0']]
G3	C(C(C(CO)(CCO)O)N)=O	DNSFELWSFUFGJN	[]	[]
G3	C(C(C(C=O)O)O)(CC(C)O)=O	HDSWTILTIGAHJT	[-244.2]	[['1189_0', '886_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	[-244.2]	[['1191_0', '886_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(CC(C)(C(C(C=O)O)O)O)=O	ZHKXGIAQAXTAMP	[-239.56]	[['1193_0', '886_0', '1734_0', '1723_0', '77_0', '255_0', '284_0', '24_0', '14_0', '30_0']]
G3	C(C(C(C(C=O)O)O)N)=O	MZSCOGUTKINKMW	[]	[]
G3	C(CO)(CC(CO)(C)O)=O	GRCKFGQFRRODIE	[-194.60999999999999]	[['1209_0', '77_0', '77_0', '24_0', '24_0']]
G3	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	[-199.0]	[['1211_0', '77_0', '77_0', '24_0', '24_0']]
G3	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	[-335.9699999999999]	[['1215_0', '77_0', '222_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	[-340.3599999999999]	[['1217_0', '77_0', '222_0', '24_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	[]	[]
G3	C(CO)(CC(CN)O)=O	KPNBAUVGDQYIAI	[-212.95000000000002]	[['1237_0', '77_0', '120_0', '24_0', '78_0', '26_0']]
G3	C(C)(C(C(CN)O)O)=O	PYGHGNLPRNLEKD	[-217.34]	[['1239_0', '77_0', '120_0', '24_0', '78_0', '26_0']]
G3	C(C(C(C)(CO)O)N)=O	VGUKCKIIKZXRND	[]	[]
G3	C(C(C(CN)O)C(C=O)O)=O	RWMSZEVIXBQAJL	[-347.31999999999994]	[['1259_0', '222_0', '120_0', '44_0', '78_0', '78_0', '78_0', '26_0', '26_0', '26_0']]
G3	C(CC(C(C(C=O)N)O)O)=O	YBOLBHFYGABWMJ	[-347.31999999999994]	[['1261_0', '222_0', '120_0', '44_0', '78_0', '78_0', '78_0', '26_0', '26_0', '26_0']]
G3	C(C(C(CC(C=O)O)O)N)=O	AHGCTZMUBPZLOK	[-347.31999999999994]	[['1263_0', '222_0', '120_0', '44_0', '78_0', '78_0', '78_0', '26_0', '26_0', '26_0']]
G3	C(C(C(C(C(C=O)O)O)O)N)=O	GWNGZIRHTYFSTF	[]	[]
G3	C(CC(CO)(C(CO)O)O)=O	IDBTYBMNHBMAOU	[-279.90999999999997]	[['1270_0', '1734_0', '87_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(C)O)O)(C(CO)O)=O	IWASYLACXSGJPG	[-288.94]	[['1272_0', '1734_0', '87_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(CC(CN)(C(CO)O)O)=O	LBTUWKWHCNBHBP	[-298.25]	[['1278_0', '1734_0', '122_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CO)O)(C(C(C)O)N)=O	VHAPTBUJKSFOAY	[]	[]
G3	C(CC(C(C(CO)N)O)O)=O	MYNDUSHUEWHKOA	[-294.15999999999997]	[['1431_0', '1734_0', '359_0', '255_0', '44_0', '14_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CN)O)O)(C(CO)O)=O	ZEUGDKYVUVLZTO	[-317.03999999999996]	[['1433_0', '87_0', '120_0', '44_0', '78_0', '78_0', '78_0', '26_0', '26_0', '26_0']]
G3	C(C(C(CO)(C(CO)O)O)N)=O	BSZQLDXZWYISLD	[]	[]
G3	C(C(C(CN)O)N)=O	QSBOQJCOHPCHRB	[]	[]
G3	C(C(C(CN)(C(CO)O)O)N)=O	LTJICWLEGLOXNN	[]	[]
G3	C(C(CO)O)(C(C(CN)O)N)=O	OHFDQMUPUZOXSD	[]	[]
G3	C(C(C(C(C(CO)N)O)O)N)=O	YNGPNKGOVIJJPV	[-319.91999999999996]	[['1443_0', '120_0', '359_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CO)(CO)O)O)=O	AVGPOAXYRRIZMM	[-141.2]	[['1445_0', '78_0', '1642_0', '26_0', '116_0', '28_0']]
G3	C(CO)(C(C(CO)O)O)=O	ZAQJHHRNXZUBTE	[-145.83999999999997]	[['1447_0', '78_0', '1642_0', '26_0', '116_0', '28_0']]
G3	C(C(C(C(CO)O)O)O)=O	PYMYPHUHKUWMLA	[-791.01, -1010.1, -251.37]	[['1449_0', '78_0', '4987_0', '26_0', '146_0', '24_0'], ['1449_0', '78_0', '4995_0', '26_0', '383_0', '28_0'], ['1449_0', '78_0', '1482_0', '26_0', '78_0', '1725_0', '26_0', '284_0', '30_0']]
G3	C(C(C(CO)(CN)O)O)=O	CMOZXEKFRDIDCA	[-159.54, -159.54]	[['1451_0', '78_0', '1670_0', '26_0', '152_0', '28_0'], ['1451_0', '78_0', '1670_1', '26_0', '152_0', '28_0']]
G3	C(CO)(C(C(CO)O)N)=O	HPQGIDPCWDOJIW	[]	[]
G3	C(CN)(C(C(CO)O)O)=O	ZGPHAZHLWWSPMV	[-164.17999999999998, -164.17999999999998]	[['1455_0', '78_0', '1670_0', '26_0', '152_0', '28_0'], ['1455_0', '78_0', '1670_1', '26_0', '152_0', '28_0']]
G3	C(CC(CO)(C(C=O)O)O)=O	IEHDXMKHICIRFU	[-333.06999999999994]	[['1463_0', '78_0', '220_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CO)=O)C(CO)O)=O	SSUDYWNAIOLNKR	[-330.98999999999995]	[['3691_0', '205_0', '78_0', '44_0', '26_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(C)(C(C=O)O)O)O)=O	LTIXNERYDWMFRC	[]	[]
G3	C(C(C(C)(C(CO)O)O)O)=O	VTPHIABIXGEURA	[-354.72999999999996, -251.38]	[['1473_0', '78_0', '3608_0', '26_0', '158_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1473_0', '78_0', '939_0', '26_0', '1725_0', '77_0', '284_0', '24_0', '30_0']]
G3	C(C(CCO)(C(C=O)O)O)=O	FAGPJBHKKUOQAR	[-333.06999999999994]	[['1485_0', '78_0', '219_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CO)C(CO)O)=O)=O	JOEMRRCMXVASPX	[-330.9799999999999]	[['1487_0', '78_0', '219_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CO)(CCO)O)O)=O	PDHFWRCDNWXIRJ	[-350.3399999999999, -350.3399999999999, -350.3399999999999, -246.99]	[['1489_0', '78_0', '2444_0', '26_0', '220_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1489_0', '78_0', '2450_0', '26_0', '219_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1489_0', '78_0', '3609_0', '26_0', '158_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1489_0', '78_0', '938_0', '26_0', '1725_0', '77_0', '284_0', '24_0', '30_0']]
G3	C(CO)(C(CO)C(CO)O)=O	GNQPJPMTQHCZDA	[-348.2499999999999, -348.2499999999999, -348.24999999999994, -244.90000000000003]	[['1492_0', '78_0', '2444_0', '26_0', '220_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1492_0', '78_0', '2450_0', '26_0', '219_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1492_0', '78_0', '3609_0', '26_0', '158_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['1492_0', '78_0', '938_0', '26_0', '1725_0', '77_0', '284_0', '24_0', '30_0']]
G3	C(C(C(C(C=O)O)O)O)=O	CGIVHSMOEAEFQI	[]	[]
G3	C(C(C(CO)(C)O)O)=O	HTPZSALIZDTBIL	[-194.35999999999999]	[['1501_0', '78_0', '77_0', '26_0', '24_0']]
G3	C(CO)(CC(CO)O)=O	KKLZOXZZESQNKR	[-194.60999999999999]	[['1503_0', '78_0', '77_0', '26_0', '24_0']]
G3	C(C)(C(C(CO)O)O)=O	IGUZJYCAXLYZEE	[-199.0]	[['1505_0', '78_0', '77_0', '26_0', '24_0']]
G3	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	[-328.9799999999999]	[['1509_0', '78_0', '222_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CN)O)O)=O	JIDVIMQFVJVPPX	[-212.69000000000003]	[['1520_0', '78_0', '120_0', '26_0', '78_0', '26_0']]
G3	C(C(C(CO)O)N)=O	UQNPMNUVBRVOCQ	[-205.96]	[['1522_0', '78_0', '120_0', '26_0', '78_0', '26_0']]
G3	C(C(C(CN)(C(CO)O)O)O)=O	NVKBOABANWTAIG	[-312.3999999999999]	[['1524_0', '78_0', '122_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CO)O)(C(C(CO)O)N)=O	GPXGXDDVGOODPV	[]	[]
G3	C(C(C(C(C(CO)N)O)O)O)=O	KLXQAXYSOJNJRI	[-308.30999999999995]	[['1528_0', '78_0', '359_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CCO)O)(O)=O	UFYGCFHQAXXBCF	[-250.63]	[['1556_0', '219_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CN)(CC(CO)O)O)(O)=O	VWMZPSIXZZOLEX	[-71.97]	[['1562_0', '229_0', '9_0']]
G3	C(C(C(CC(CO)O)N)O)(O)=O	NURUGJDKWVROKF	[]	[]
G3	C(CC(C(O)=O)O)(CCO)=O	KUSWJOPOFIZCSN	[-97.28999999999999]	[['1566_0', '249_0', '14_0']]
G3	C(C(CCC(CO)=O)O)(O)=O	ICELZWMGQRGTFX	[-97.28999999999999]	[['1568_0', '251_0', '14_0']]
G3	C(C(CC(C(C)=O)O)O)(O)=O	LZWYDLFSHVJXCF	[-101.68]	[['1570_0', '253_0', '14_0']]
G3	C(CC(CC(C(O)=O)O)O)=O	SLLURUDMWUFLKC	[-95.28999999999999]	[['1572_0', '255_0', '14_0']]
G3	C(C(CCO)(CC=O)O)(O)=O	FWTFAZWTXINKAL	[-92.65]	[['1574_0', '257_0', '16_0']]
G3	C(C(C)(CC(C=O)O)O)(O)=O	PUJKYDSEIJLNGJ	[-97.03]	[['1576_0', '269_0', '20_0']]
G3	C(C(C=CC(CO)O)O)(O)=O	PEPJGLGUVINFJT	[-56.709999999999994]	[['1578_0', '332_0', '14_0']]
G3	C(C(CC(C(CO)O)N)O)(O)=O	ZSWHVEXTYQLDDU	[-67.89]	[['1580_0', '366_0', '14_0']]
G3	C(C(C(C(C(CO)O)O)N)=O)=O	VCTFELFZCHJRFO	[]	[]
G3	C(CO)(C(CN)O)=O	HVTGQMWTDDUILK	[-214.69]	[['1873_0', '122_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(CO)(C(CN)N)=O	GUZLEIWFORGFKN	[]	[]
G3	C(C(CC(CO)=O)O)(O)=O	YVXXPGROVYTBAL	[-168.88]	[['2595_0', '885_0', '1723_0', '77_0', '284_0', '24_0', '30_0']]
G3	C(C(C(C(C)=O)O)O)(O)=O	HDGNQJMIIPXNJZ	[-173.26999999999998]	[['2600_0', '886_0', '1723_0', '77_0', '284_0', '24_0', '30_0']]
G3	C(C(C(C=O)O)O)(O)=O	JYPFTOPPKDHQEW	[-168.62]	[['2605_0', '1471_0', '78_0', '1723_0', '26_0', '284_0', '30_0']]
G3	C(C)(C(CO)(C(C=O)O)O)=O	VPNBLFIVNKFHGY	[-313.7199999999999, -210.37]	[['2884_0', '1723_0', '3608_0', '284_0', '158_0', '30_0', '44_0', '78_0', '78_0', '26_0', '26_0'], ['2884_0', '1723_0', '939_0', '284_0', '1725_0', '77_0', '30_0', '284_0', '24_0', '30_0']]
G3	C1(C(C(C(CO)C1O)O)O)=O	QJEBIWGZDFAUAU	[-129.28]	[['1808_0', '38_0', '22_0']]
G3	C(C(C(CO)O)=O)(CCO)=O	SABLHQLUOCAHMV	[-43.01]	[['1849_0', '104_0', '22_0']]
G3	C(C(CO)=O)(C(CCO)O)=O	GYSCUAORHOFYBL	[-43.01]	[['1851_0', '104_0', '22_0']]
G3	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	[-41.01]	[['1854_0', '106_0', '22_0']]
G3	C(C(CO)O)(C(C(C)=O)O)=O	TXOVMBDXFHTOKH	[-47.4]	[['1863_0', '112_0', '26_0']]
G3	C(C(C)O)(C(C(CO)=O)O)=O	PLFONWSYZWJLGP	[-47.4]	[['1865_0', '112_0', '26_0']]
G3	C(C(C(C(C(C)O)O)=O)O)=O	BHIQKDNSGQRBRS	[-45.4]	[['1868_0', '114_0', '26_0']]
G3	C(C(C(CO)N)O)(C(CO)O)=O	OSPBCQWDZALLTM	[-13.61]	[['4395_0', '90_0', '7_0']]
G3	C(C(C(CN)N)O)(C(CO)O)=O	YIPSAPWDRIALMF	[]	[]
G3	C(CC(C(C(CO)=O)O)N)=O	RFTHSMAPWRIBGB	[-52.62, -52.62, -52.62]	[['2030_0', '383_0', '28_0'], ['3799_0', '361_0', '7_0'], ['4405_0', '116_0', '28_0']]
G3	C(CO)(C(CC(CN)=O)O)=O	LBSWPIIXJVENJX	[-61.349999999999994]	[['1881_0', '136_0', '20_0']]
G3	C(CO)(C(CC(CO)=O)N)=O	XYVWFGWOGXGWEW	[]	[]
G3	C(C(CC(C(C=O)O)N)O)=O	MQOIIDLQBLKSJB	[-347.31999999999994]	[['4402_0', '1507_0', '78_0', '222_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(C(CN)O)=O)(CCO)=O	CYYDRPQLYOGXNF	[-61.349999999999994]	[['1887_0', '140_0', '22_0']]
G3	C(C(CN)=O)(C(CCO)O)=O	RLEACPXWXGVCIY	[]	[]
G3	C(C(CO)=O)(C(CCO)N)=O	XICDAJGFNFDKNY	[]	[]
G3	C(C(C(C(CCO)N)O)=O)=O	FKQDVKIYSLALDL	[]	[]
G3	C(C(CN)O)(CC(CO)=O)=O	APSVCGFBKMNGFG	[-61.349999999999994]	[['1895_0', '144_0', '24_0']]
G3	C(C(CC(C(CN)=O)O)O)=O	IWQVOQJITVWGNM	[-59.349999999999994]	[['2023_0', '374_0', '20_0']]
G3	C(C(CC(C(CO)=O)O)N)=O	FZWXNVBNIUHICE	[-52.62]	[['1899_0', '146_0', '24_0']]
G3	C(C(CN)O)(C(C(C)=O)O)=O	KFPHBTRJOUDHES	[-65.74]	[['1901_0', '148_0', '26_0']]
G3	C(C(C)O)(C(C(CN)=O)O)=O	IPTQYDMFVRDNRC	[-65.74]	[['1903_0', '148_0', '26_0']]
G3	C(C(C)N)(C(C(CO)=O)O)=O	QGBOPSNKMRUVJT	[-59.01]	[['1905_0', '150_0', '26_0']]
G3	C(C(C(C(C(C)N)O)=O)O)=O	SGYNUDGAOQZSCY	[-57.01]	[['1907_0', '150_0', '26_0']]
G3	C(CC(C(C(CN)O)=O)O)=O	ILMZHZLCMSJGEZ	[-59.349999999999994]	[['1909_0', '152_0', '28_0']]
G3	C(C(CC(C(CO)O)O)O)=O	KDSPLKNONIUZSZ	[-352.9799999999999]	[['2462_0', '1507_0', '78_0', '222_0', '26_0', '44_0', '78_0', '78_0', '26_0', '26_0']]
G3	C(C(CCO)O)(C(CO)O)=O	DWRCPJZTWDRHQM	[-58.28]	[['1913_0', '162_0', '16_0']]
G3	C(CO)(C(CC(CO)O)O)=O	UQZTYCQHZBCWQZ	[-58.28]	[['1915_0', '165_0', '20_0']]
G3	C(C(C(CO)O)O)(C(C)O)=O	UCLAXLMTPFNPGE	[-62.67]	[['1917_0', '169_0', '26_0']]
G3	C(CO)(C(C(CCO)O)O)=O	XHRNJZRZXZGBMY	[-58.28]	[['1919_0', '173_0', '28_0']]
G3	C(C(CO)N)(CC(CO)=O)=O	IJSMKXBGOVFUMR	[-54.62]	[['1935_0', '214_0', '20_0']]
G3	C(CCO)(C(C(CO)=O)N)=O	HQHHOHPUFRRQRY	[-27.049999999999997]	[['1937_0', '284_0', '30_0']]
G3	C(C)(C(C(C(CO)=O)O)N)=O	FCRVERXJFBCXEH	[-31.439999999999998]	[['3798_0', '361_0', '7_0']]
G3	C(C(C(C=O)O)N)(C(C)O)=O	FFLOKKOCDOKDOG	[]	[]
G3	C(CC(C(C(CO)=O)N)O)=O	OEVVJWOUJIUREO	[]	[]
